iteration,id,x,y
96,24,2.75085e-11,2.41394e-10
96,25,-2.6818e-12,1.27746e-12
96,26,-4.96094e-12,-3.15916e-11
96,27,-4.68766e-12,-8.67533e-12
96,28,-2.24762e-10,1.96662e-10
96,29,-3.6091e-12,-2.78274e-12
97,0,7.71495e-12,7.08016e-11
97,1,-1.31454e-11,-2.25194e-12
97,2,-7.25211e-12,-9.99428e-12
97,3,-1.95036e-10,-5.19301e-10
97,4,3.64883e-10,-1.88163e-11
97,5,1.28657e-11,-2.69908e-12
97,6,4.90511e-11,1.58634e-10
97,7,1.3427e-11,-4.06086e-12
97,8,-5.34668e-10,3.00228e-10
97,9,-1.77809e-10,-8.68602e-10
97,10,-1.13035e-12,6.52041e-13
97,11,-9.21163e-12,-1.50534e-12
97,12,-2.52915e-12,3.62485e-13
97,13,-1.94197e-12,-1.23513e-11
97,14,-2.16226e-10,-8.41092e-11
97,15,-4.83015e-10,3.54457e-09
97,16,-1.04671e-11,4.26602e-11
97,17,-1.43924e-12,6.16538e-13
97,18,2.23341e-12,-5.3354e-11
97,19,-1.08995e-11,6.73718e-12
97,20,-4.0992e-10,-3.09127e-09
97,21,4.00598e-10,1.10557e-10
97,22,1.39512e-11,-5.78576e-12
97,23,1.6159e-10,-1.4934e-10
97,24,-4.24169e-13,2.46099e-11
97,25,-1.53358e-12,-4.68732e-13
97,26,-1.64939e-10,-8.48524e-12
97,27,-5.68614e-14,-5.60602e-12
97,28,2.69097e-10,-2.07462e-10
97,29,-1.21654e-11,-1.54671e-12
98,0,3.92392e-12,3.85158e-11
98,1,2.70553e-12,-9.14066e-13
98,2,3.69236e-12,1.21176e-11
98,3,-1.95642e-10,-5.21027e-10
98,4,1.43571e-10,-7.54739e-12
98,5,-1.57525e-11,2.66319e-12
98,6,-1.88059e-12,-4.19577e-12
98,7,-1.0496e-12,4.16631e-13
98,8,-2.62506e-10,1.52614e-10
98,9,5.93126e-11,5.689e-10
98,10,-9.42733e-13,1.09414e-12
98,11,-7.7771e-12,-3.01047e-12
98,12,-4.84906e-11,-2.80142e-12
98,13,-4.11923e-12,1.36268e-11
98,14,1.485e-10,4.98033e-11
98,15,2.43555e-10,-1.78429e-09
98,16,-3.30144e-12,2.14733e-11
98,17,-7.16452e-13,1.68721e-13
98,18,6.55004e-13,-3.41434e-11
98,19,-1.84396e-11,1.33378e-11
98,20,3.29009e-10,7.90935e-09
98,21,-4.12397e-10,-1.06195e-10
98,22,-1.71008e-11,-1.76028e-11
98,23,-2.92062e-10,-7.59183e-11
98,24,-1.46336e-11,-9.20302e-11
98,25,-6.90562e-13,-8.54026e-13
98,26,7.70077e-11,-1.22456e-11
98,27,2.02934e-12,-2.73522e-12
98,28,3.79127e-10,-3.0306e-10
98,29,6.46827e-13,4.60281e-13
99,0,1.65765e-12,1.9309e-11
99,1,8.91506e-12,2.97833e-13
99,2,-1.38218e-12,6.8288e-13
99,3,1.25886e-10,3.394e-10
99,4,-1.8359e-10,8.56811e-12
99,5,-7.18765e-12,-1.13928e-12
99,6,-2.63894e-11,-8.20223e-11
99,7,-8.12635e-12,2.53518e-12
99,8,2.87458e-10,-1.91257e-10
99,9,9.986e-11,5.48532e-10
99,10,-9.02959e-13,2.61875e-13
99,11,-1.07075e-13,-1.53439e-12
99,12,3.25828e-12,2.88862e-13
99,13,-4.4174e-12,1.76343e-11
99,14,2.99485e-11,5.54662e-12
99,15,4.29525e-10,-3.15339e-09
99,16,1.6465e-12,-5.51327e-12
99,17,-3.5506e-13,-5.51876e-14
99,18,-2.00657e-13,-2.28754e-11
99,19,1.04035e-11,-8.39831e-12
99,20,5.82659e-11,4.38271e-09
99,21,1.874e-10,5.52507e-11
99,22,1.78674e-11,2.74652e-12
99,23,-9.48156e-11,1.75873e-11
99,24,1.22601e-11,1.04586e-10
99,25,-2.91669e-13,-1.53324e-13
99,26,8.82033e-11,-4.0597e-12
99,27,2.20502e-12,-3.82438e-13
99,28,-1.61688e-10,1.38479e-10
99,29,6.95667e-12,1.44318e-12
